Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
ORFMY,ORIFLAME HLDG AG SP/ADR,Pink Current,0.000000,,0,ADRs,,
MCHOY,MULTICHOICE GROUP SP/ADR,Pink Current,8.330000,352.679200,220569,ADRs,,
MCOIF,MULTICHOICE GROUP LIMITED,Pink Current,8.020000,900.000000,100165,Foreign Ordinary Shares,,
BWPPF,BALWIN PROPERTIES LTD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
AGAAF,ALTAGAS CANADA INC,Pink Current,12.839980,0.000000,0,Foreign Ordinary Shares,,
GWYNF,GENOWAY,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
FJSGF,FUJII SANGYO CORP,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
VOAXF,VOLTABOX AG INH O N,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
RCGCF,ROSCAN GOLD CORP,Pink Current,0.228600,461.848700,37000,Foreign Ordinary Shares,,
RFIOF,REALFICTION HLDGS AB,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
CKZAF,CHUOKEIZAI SHA INC,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
CLMHF,CALGRO M3 HOLDINGS LTD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
SMWZF,SM WIRTSCHAFTSBERATUNGS,Pink Current,6.079500,0.000000,0,Foreign Ordinary Shares,,
SUMGF,SUMO GROUP PLC,Pink Current,1.810000,0.000000,0,Foreign Ordinary Shares,,
HSWLF,HOSTELWORLD GROUP PLC,Pink Current,2.495800,103.426700,2000,Foreign Ordinary Shares,,
GMJOF,GAMECARD-JOYCO HLDGS INC,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
MRUHF,MARUHA NICHIRO CORP ORD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
VKMTF,VICTORY METALS INC,Pink Current,0.525800,319.633700,24929,Foreign Ordinary Shares,,
GMPUF,GESTAMP AUTOMOCION S A,Pink Current,5.770000,0.224400,0,Foreign Ordinary Shares,,
CMEIF,CHINA MEIDONG AUTO HLDGS,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
NTTIF,NOVATTI GROUP LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
TNSMF,TITANIUM SANDS LTD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
FTTRF,FORTERRA PLC,Pink Current,3.800000,0.000000,0,Foreign Ordinary Shares,,
EPRUF,EMPEROR CULTURE GRP,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
FGSGF,FLAT GLASS GRP BRER SHS H,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
MMBMF,MASMOVIL IBERCOM S A,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
TKAEF,TAOKAENOI FOOD & MKTG PUB,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
MPXOF,MPX INTL CORP,Pink Current,0.527500,389.931100,172716,Foreign Ordinary Shares,,
CGNMF,CGN MINING CO LTD,Pink Current,0.020000,0.000000,0,Foreign Ordinary Shares,,
GEOVF,GENOVIS AB,Pink Current,0.000000,900.000000,0,Foreign Ordinary Shares,,
BWAL,BEACH COMM BK FT WLTN BCH,Pink Current,0.000000,,0,Common Stock,,
LBKLF,LINKBAL INC,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
EOVBF,EVOLABLE ASIA CORP,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
CRAYF,CRAYON GROUP HLDG AS,Pink Current,0.000000,294.827600,0,Foreign Ordinary Shares,,
BKLIF,BLOCKMINT TECHNOLOGIES,Pink Current,0.091940,266.798400,0,Foreign Ordinary Shares,,
PTRRF,POINTERRA LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
MYMRF,MYANMAR METALS LTD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
KTITF,KATITAS CO LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
WEMXF,WEIMOB INC,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
MCIAF,MERCIA TECHNOLOGIES ORD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
FUNWF,4FUN MEDIA SA,Pink Current,0.000000,631.500700,0,Foreign Ordinary Shares,,
RSDEF,RAMSDENS HLDGS PLC,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
OPCGF,ORGANIC POTASH CORP,Pink Current,0.030000,900.000000,0,Foreign Ordinary Shares,,
CUFHF,CRUNCHFISH AB,Pink Current,2.470000,0.000000,0,Foreign Ordinary Shares,,
WBZB,WASHINGTON BUSINESS BK,Pink Current,0.000000,,0,Common Stock,,
DEUIF,DEUTSCHE INDUSTRIE GRUNDB,Pink Current,12.335800,899.974000,48092,Other Security Type,,
TRSUF,TREASURE ASA,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
EVGRF,EVERGRANDE HEALTH INDSTY,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
BORMF,BOREAL METALS CORP,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
BWLKF,BOARDWALKTECH SOFTWARE CP,Pink Current,0.458500,900.000000,6500,Foreign Ordinary Shares,,
EXOPF,EXOPHARM LTD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
CLOEF,CLOETTA AB B SHS,Pink Current,2.586000,900.000000,208550,Foreign Ordinary Shares,,
KMSHF,KAMAKURA SHINSHO LTD,Pink Current,0.000000,900.000000,0,Foreign Ordinary Shares,,
COPHF,CRESO PHARMA LTD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
EERGF,ENERGEAN OIL AND GAS PLC,Pink Current,0.000000,900.000000,0,Foreign Ordinary Shares,,
CLYMF,CATALYST METALS LTD,Pink Current,0.000000,900.000000,0,Foreign Ordinary Shares,,
IPLNF,IMPLENIA AG DIETLIKON,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
KIYOF,KIYO BANK LTD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
GDIGF,GAME DIGITAL PLC,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
AMIUF,ABRA MINING & INDUSTRIES,Pink Current,0.000000,900.000000,0,Foreign Ordinary Shares,,
LCHTF,LIVECHAT SOFTWARE SA,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
HOCMF,HONSHU CHEMICAL INDUSTRY,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
OVACF,OVAL CORP ORD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
CLPIF,COMPAGNIE DES ALPES SA,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
ITVMF,ITAUSA INVESTIMENTOS PREF,Pink Current,0.000000,0.000000,0,Preferred Stock,,
MPHBF,MPHB CAPITAL BHD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
BQSSF,BOSS RESOURCES LTD,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
CTRGF,COUNTRY GARDEN SVCS HLDGS,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
LSRCF,LASERTEC CORP,Pink Current,0.000000,0.000000,0,Foreign Ordinary Shares,,
CHNVF,CHINA YOUZAN LTD,Pink Current,0.000000,900.000000,18912000,Foreign Ordinary Shares,,
EUENF,EURASIA ENERGY LTD,Pink Current,0.005000,6.021300,0,Foreign Ordinary Shares,Anguilla,
EDCFF,ENDESA COSTANERA SA B,Pink Current,0.180000,0.000000,0,Foreign Ordinary Shares,Argentina,
SDDFF,SIDERAR SA A ORD,Pink Current,0.414700,0.000000,0,Foreign Ordinary Shares,Argentina,
WOPEF,WOODSIDE PETROLEUM LTD,Pink Current,25.000000,1.279600,0,Foreign Ordinary Shares,Australia,Western Australia
WOPEY,WOODSIDE PETROL LTD S/ADR,Pink Current,24.650000,62.945500,20447,ADRs,Australia,Western Australia
WEBNF,WESTPAC BANKING CP ORD,Pink Current,18.030000,93.143200,64,Foreign Ordinary Shares,Australia,New South Wales
VPTOF,SENEX ENERGY LTD  ORD,Pink Current,0.350000,0.000000,0,Foreign Ordinary Shares,Australia,
SSLZY,SANTOS LTD SP/ADR,Pink Current,4.860000,17.083400,225,ADRs,Australia,South Australia
STOSF,SANTOS LTD REG,Pink Current,4.740000,0.184400,0,Foreign Ordinary Shares,Australia,South Australia
ANSLF,ANSELL LTD ORD SHS,Pink Current,17.330000,0.104800,0,Foreign Ordinary Shares,Australia,
ANSLY,ANSELL LTD S/ADR,Pink Current,73.230000,35.938700,689,ADRs,Australia,
NCMGF,NEWCREST MINING LTD ORD,Pink Current,18.120000,74.170400,0,Foreign Ordinary Shares,Australia,Victoria
NCMGY,NEWCREST MINING LTD S/ADR,Pink Current,18.220000,81.309800,9945,ADRs,Australia,Victoria
NABZY,NATL AUSTRALIA BK S/ADR,Pink Current,9.015000,44.093000,70551,ADRs,Australia,Victoria
NAUBF,NATL AUSTRALIA BK LTD ORD,Pink Current,17.790030,16.729200,39,Foreign Ordinary Shares,Australia,Victoria
RGRNF,REGIS RESOURCES NL ORD,Pink Current,3.790000,135.819600,0,Foreign Ordinary Shares,Australia,Western Australia
FARYF,FAR LTD,Pink Current,0.040000,74.211500,80000,Foreign Ordinary Shares,Australia,
FARYY,FAR LTD ADR,Pink Current,0.000000,,0,ADRs,Australia,
CCLAF,COCA-COLA AMATIL LTD ORD,Pink Current,5.850000,8.664400,76,Foreign Ordinary Shares,Australia,New South Wales
CCLAY,COCA-COLA AMATIL S/ADR,Pink Current,6.110000,51.058000,28164,ADRs,Australia,New South Wales
CSRLF,CSR LTD ORD,Pink Current,2.220000,22.579000,0,Foreign Ordinary Shares,Australia,New South Wales
BHPLF,BHP BILLITON LTD ORD,Pink Current,27.011900,108.745800,50057,Foreign Ordinary Shares,Australia,
OGFGF,ORIGIN ENERGY LTD ORD,Pink Current,5.030000,39.456400,0,Foreign Ordinary Shares,Australia,New South Wales
OGFGY,ORIGIN ENERGY UNSP/ADR,Pink Current,5.370000,6.301900,0,ADRs,Australia,New South Wales
ANEWF,AUSTRALIA&N Z BKG GRP ORD,Pink Current,18.500000,5.712600,53,Foreign Ordinary Shares,Australia,Victoria
ANZBY,AUSTRALIA&N Z BKG S/ADR,Pink Current,18.520000,44.161600,40815,ADRs,Australia,Victoria
AMCRF,AMCOR LTD ORD,Pink Current,10.750000,48.283000,0,Foreign Ordinary Shares,Australia,Victoria
AMCRY,AMCOR LTD S/ADR,Pink Current,43.780000,45.750800,10352,ADRs,Australia,Victoria
PSJEY,PETSEC ENERGY LTD S/ADR,Pink Current,0.250000,427.578200,0,ADRs,Australia,New South Wales
VLRDF,VILLAGE ROADSHOW LTD A,Pink Current,2.220000,0.000000,0,Foreign Ordinary Shares,Australia,Victoria
STBMY,ST BARBARA LTD S/ADR,Pink Current,11.950000,75.137200,0,ADRs,Australia,Victoria
NADLY,MERLIN DMNDS LTD S/ADR,Pink Current,0.000000,,0,ADRs,Australia,Victoria
TABCF,TABCORP HOLDINGS LTD ORD,Pink Current,3.340000,147.168900,0,Foreign Ordinary Shares,Australia,Victoria
TACBY,TABCORP HOLDINGS UNSP/ADR,Pink Current,6.570000,108.828500,606,ADRs,Australia,Victoria
CWLDF,CROWN RESORTS LTD ORD,Pink Current,8.610000,841.341200,0,Foreign Ordinary Shares,Australia,Victoria
CWLDY,CROWN RESORTS UNSP/ADR,Pink Current,17.530000,0.000000,0,ADRs,Australia,Victoria
TLSYY,TELSTRA CORP S/ADR,Pink Current,11.785000,29.014300,13437,ADRs,Australia,Victoria
TTRAF,TELSTRA CORP LTD,Pink Current,2.310000,4.550700,4666,Foreign Ordinary Shares,Australia,Victoria
ALTAF,ALTURA MINING LTD ORD,Pink Current,0.102000,60.180200,101346,Foreign Ordinary Shares,Australia,
ARLUF,ARISTOCRAT LEISURE ORD,Pink Current,17.500000,186.009300,0,Foreign Ordinary Shares,Australia,New South Wales
LLESF,LEND LEASE CORP LTD ORD,Pink Current,8.750000,4.645100,0,Foreign Ordinary Shares,Australia,New South Wales
LLESY,LENDLEASE CORP LTD S/ADR,Pink Current,8.645000,71.806300,3592,ADRs,Australia,New South Wales
RIDYF,RIDLEY CORP,Pink Current,0.916000,0.000000,0,Foreign Ordinary Shares,Australia,New South Wales
RIDYY,RIDLEY CORP UNSP/ADR,Pink Current,0.000000,,0,ADRs,Australia,New South Wales
AZZEF,BIG STAR ENERGY LTD,Pink Current,0.004100,28.058500,0,Foreign Ordinary Shares,Australia,Western Australia
QABSY,QANTAS AIR LTD S/ADR NEW,Pink Current,19.350000,17.693900,0,ADRs,Australia,New South Wales
QUBSF,QANTAS AIRWAYS LTD NEW,Pink Current,3.965000,294.416800,0,Foreign Ordinary Shares,Australia,New South Wales
ALMFF,ALTIUM LTD ORD,Pink Current,22.290000,12.462500,0,Foreign Ordinary Shares,Australia,New South Wales
CMSQF,COMPUTERSHARE LTD AUD,Pink Current,12.495000,0.000000,0,Foreign Ordinary Shares,Australia,
CMSQY,COMPUTERSHARE LTD ADR,Pink Current,11.840000,70.332100,940,ADRs,Australia,
GSMGF,INDIANA RES LTD ORD,Pink Current,0.020000,0.000000,0,Foreign Ordinary Shares,Australia,Western Australia
WOLWF,WOOLWORTHS LTD ORD,Pink Current,21.430000,1.926500,0,Foreign Ordinary Shares,Australia,New South Wales
WOLZY,WOOLWORTHS GRP S/ADR 144A,Pink Current,0.000000,,0,ADRs,Australia,New South Wales
BOALF,BORAL LTD ORD,Pink Current,3.500000,17.763700,0,Foreign Ordinary Shares,Australia,New South Wales
BOALY,BORAL LTD SP/ADR,Pink Current,12.800000,204.777200,0,ADRs,Australia,New South Wales
TRAUF,TRANSURBAN GRP ORD UTS,Pink Current,9.190000,286.922400,500,Foreign Ordinary Shares,Australia,
ICNOF,ICON ENERGY LTD ORD,Pink Current,0.000200,0.000000,0,Foreign Ordinary Shares,Australia,Queensland
TAPOF,TAP OIL NL FGN AUD,Pink Current,0.060750,0.000000,0,Foreign Ordinary Shares,Australia,Western Australia
CALZF,POLYNOVO LTD OTD,Pink Current,0.550000,1.525200,0,Foreign Ordinary Shares,Australia,Victoria
CUEYY,CUE ENERGY RES LTD,Pink Current,0.940000,0.000000,0,ADRs,Australia,Victoria
ILKAY,ILUKA RES LTD UNSP/ADR,Pink Current,30.720000,0.000000,0,ADRs,Australia,Western Australia
PALAF,PALADIN ENERGY LTD ORD,Pink Current,0.101000,124.879700,272032,Foreign Ordinary Shares,Australia,
PPXXY,SPICERS LTD UNSP/ADR,Pink Current,0.246000,0.000000,0,ADRs,Australia,Victoria
LGTHF,CIMIC GROUP LTD ORD,Pink Current,35.000000,243.990700,0,Foreign Ordinary Shares,Australia,
EGRAF,ENERGY RES OF AUST LTD,Pink Current,0.208050,38.356800,1300,Foreign Ordinary Shares,Australia,
EGRAY,ENERGY RES AUS UNSP/ADR A,Pink Current,0.566600,0.000000,0,ADRs,Australia,
AUSDF,AUSDRILL LTD ORD,Pink Current,0.910500,0.000000,0,Foreign Ordinary Shares,Australia,
CGAAY,A2B AUSTRLA LTD UNS/AD,Pink Current,2.860000,401.273900,0,ADRs,Australia,New South Wales
AUTLF,AUSTAL LTD,Pink Current,1.690000,10.913900,0,Foreign Ordinary Shares,Australia,Western Australia
AUTLY,AUSTAL LTD S/ADR,Pink Current,15.620000,76.013500,0,ADRs,Australia,Western Australia
CFIGY,CHALLENGER LTD UNSP/ADR,Pink Current,63.900000,27.624300,0,ADRs,Australia,New South Wales
MCSHF,METCASH LTD ORD,Pink Current,1.760000,17.946800,425,Foreign Ordinary Shares,Australia,New South Wales
MHTLY,METCASH LTD S/ADR,Pink Current,10.670000,0.115400,1,ADRs,Australia,New South Wales
CBAUF,CMNWLTH BK AUSTRALIA,Pink Current,50.494650,112.197800,24,Foreign Ordinary Shares,Australia,New South Wales
CBAUY,CMNWLTH BK AUSTRLA 144A,Pink Current,0.000000,,0,New York Registry Shs,Australia,New South Wales
CMWAY,CMNWLTH BK AUSTRLA S/ADR,Pink Current,50.180000,54.773800,11105,ADRs,Australia,New South Wales
OCLDF,ORICA LIMITED,Pink Current,13.005000,158.319500,0,Foreign Ordinary Shares,Australia,
OCLDY,ORICA LTD UNSP/ADR,Pink Current,12.830000,6.519900,90,ADRs,Australia,
BKQNY,BANK OF QUEENSLAND UN/ADR,Pink Current,12.600000,44.725300,758,ADRs,Australia,Queensland
CLVLF,CLINUVEL PHARMS ORD,Pink Current,17.760000,69.265200,2175,Foreign Ordinary Shares,Australia,Victoria
CLVLY,CLINUVEL PHARMS LTD S/ADR,Pink Current,17.690000,145.202700,1985,ADRs,Australia,Victoria
CHEOF,COCHLEAR PLC ORD,Pink Current,123.000000,225.000000,0,Foreign Ordinary Shares,Australia,New South Wales
CHEOY,COCHLEAR PLC UNSP/ADR,Pink Current,62.520000,55.032400,112,ADRs,Australia,New South Wales
QBEIF,QBE INSURANCE GRP LTD,Pink Current,8.815000,25.570300,36,Foreign Ordinary Shares,Australia,
QBIEY,QBE INSURANCE GP S/ADR,Pink Current,8.810000,20.814000,19394,ADRs,Australia,
ADBCF,ADELAIDE BRIGHTON LTD,Pink Current,3.240000,0.000000,0,Foreign Ordinary Shares,Australia,
ADLDY,ADELAIDE BRIGHTON UNS/ADR,Pink Current,13.500000,0.000000,0,ADRs,Australia,
AYSI,ALLOY STEEL INTL INC,Pink Current,1.386500,4.019700,0,Common Stock,Australia,Western Australia
AINSF,AINSWORTH GAME TECH LTD,Pink Current,0.620000,210.210200,0,Foreign Ordinary Shares,Australia,
MCRZF,MINCOR RES NL,Pink Current,0.308000,47.368400,0,Foreign Ordinary Shares,Australia,
IAUGF,INSURANCE AUSTRALIA GROUP,Pink Current,5.400000,438.237200,0,Foreign Ordinary Shares,Australia,New South Wales
IAUGY,INSURANCE AUSRLA UNSP/ADR,Pink Current,27.030000,92.423200,0,ADRs,Australia,New South Wales
CMXHF,CSL LTD,Pink Current,139.750000,30.906300,100,Foreign Ordinary Shares,Australia,Victoria
CSLLY,CSL LTD SP/ADR,Pink Current,69.515000,50.751900,35340,ADRs,Australia,Victoria
GUDDY,G U D HOLDINGS UNSP/ADR,Pink Current,11.400000,0.000000,0,ADRs,Australia,Victoria
BLSFY,BLUESCOPE STL UNS/ADR NEW,Pink Current,48.150000,0.000000,0,ADRs,Australia,Victoria
MCQEF,MACQUARIE GRP LTD,Pink Current,89.250000,8.578200,15,Foreign Ordinary Shares,Australia,New South Wales
MQBKY,MACQUARIE GROUP LTD S/ADR,Pink Current,92.205000,55.421400,2382,ADRs,Australia,New South Wales
TRYRF,TROY RESOURCES LTD ORD,Pink Current,0.068000,820.192400,0,Foreign Ordinary Shares,Australia,Western Australia
RMGGF,RESOLUTE MINING LTD,Pink Current,0.870000,48.985000,0,Foreign Ordinary Shares,Australia,Western Australia
RMGGY,RESOLUTE MINING S/ADR,Pink Current,8.150000,0.000000,0,ADRs,Australia,Western Australia
ATHJF,ANTISENSE THERAPEUTICS,Pink Current,0.031000,0.000000,0,Foreign Ordinary Shares,Australia,Victoria
EDESY,ELDERS LTD UNSP/ADR,Pink Current,14.130000,0.000000,0,ADRs,Australia,South Australia
HNORF,HARVEY NORMAN HLDGS LTD,Pink Current,0.000000,457.803800,0,Foreign Ordinary Shares,Australia,New South Wales
HNORY,HARVEY NRMN HDGS UNSP/ADR,Pink Current,10.880000,29.130400,0,ADRs,Australia,New South Wales
AELTF,ADACEL TECHS LTD,Pink Current,0.560000,0.000000,0,Foreign Ordinary Shares,Australia,
AMLTF,AMP LTD,Pink Current,1.540000,106.333100,0,Foreign Ordinary Shares,Australia,
AMLYY,AMP LIMITED S/ADR,Pink Current,6.110000,39.242300,0,ADRs,Australia,
EOLGF,EMPIRE OIL & GAS NL,Pink Current,0.000010,3.575000,0,Foreign Ordinary Shares,Australia,
KSKGF,KINGSGATE CONS NL,Pink Current,0.109000,0.000000,0,Foreign Ordinary Shares,Australia,New South Wales
KSKGY,KINGSGATE CONS S/ADR,Pink Current,0.101400,0.000000,0,ADRs,Australia,New South Wales
OZMLF,OZ MINERALS LTD ORD,Pink Current,7.500000,90.043700,1500,Foreign Ordinary Shares,Australia,Victoria
WFAFF,WESFARMERS LTD OLD,Pink Current,24.350000,241.830300,0,Foreign Ordinary Shares,Australia,
WFAFY,WESFARMERS LTD UNSP/ADR,Pink Current,12.305000,115.224900,35637,ADRs,Australia,
SNMCY,SUNCORP GROUP LTD S/ADR,Pink Current,9.510000,12.693400,0,ADRs,Australia,
SNMYF,SUNCORP GROUP LTD ORD,Pink Current,9.530000,38.037600,0,Foreign Ordinary Shares,Australia,
ASXFF,ASX LTD ORD,Pink Current,49.070000,158.033000,19,Foreign Ordinary Shares,Australia,New South Wales
ASXFY,ASX LTD UNSP/ADR,Pink Current,49.500000,20.515100,2,ADRs,Australia,New South Wales
SKHCF,SONIC HEALTHCARE LTD,Pink Current,17.220000,29.561700,536,Foreign Ordinary Shares,Australia,
SKHHY,SONIC HEALTHCARE SP/ADR,Pink Current,17.410000,23.866000,22658,ADRs,Australia,
GRCLF,GRAINCORP LTD,Pink Current,6.530000,126.841100,4758,Foreign Ordinary Shares,Australia,
IPGDF,INDEPENDENCE GOLD NL ORD,Pink Current,3.500000,27.480900,200,Foreign Ordinary Shares,Australia,
MLOOF,MOLOPO AUSTRALIA LTD,Pink Current,0.001800,352.920400,0,Foreign Ordinary Shares,Australia,Victoria
WYGPF,WORLEY PARSONS LTD ORD,Pink Current,10.320000,0.629400,6,Foreign Ordinary Shares,Australia,
WYGPY,WORLEY PARSONS UNSP/ADR,Pink Current,10.020000,104.376300,0,ADRs,Australia,
BNIKF,BENITEC BIOPHARMA LTD ORD,Pink Current,0.097000,289.651900,200000,Foreign Ordinary Shares,Australia,Victoria
PANRF,PANORAMIC RES LTD ORD,Pink Current,0.276000,186.713400,961,Foreign Ordinary Shares,Australia,Western Australia
DGMLF,DE GREY MINING LTD,Pink Current,0.070000,53.491800,0,Foreign Ordinary Shares,Australia,Western Australia
VBHLF,VIRGIN AUSTRAILIA HLDG,Pink Current,0.136300,0.000000,0,Foreign Ordinary Shares,Australia,Queensland
RMSYF,RAMSAY HEALTH CARE LTD,Pink Current,41.560000,0.000000,0,Foreign Ordinary Shares,Australia,New South Wales
RMYHY,RAMSAY HEALTH CAR UNS/ADR,Pink Current,10.650000,0.000000,0,ADRs,Australia,New South Wales
HEGLF,PURE ALUMINA LTD,Pink Current,0.023000,8.062000,180,Foreign Ordinary Shares,Australia,New South Wales
IOOFF,IOOF HOLDINGS LTD ORD,Pink Current,4.640000,0.000000,0,Foreign Ordinary Shares,Australia,Victoria
IOOFY,IOOF HOLDINGS UNSP/ADR,Pink Current,9.220000,29.576100,0,ADRs,Australia,Victoria
BYOGF,BOUNTY OIL ORD,Pink Current,0.000760,0.000000,0,Foreign Ordinary Shares,Australia,
ICPVF,INCITEC PIVOT LTD ORD,Pink Current,2.290000,216.936400,0,Foreign Ordinary Shares,Australia,Victoria
INCZY,INCITEC PIVOT LTD S/ADR,Pink Current,2.170000,4.753400,11382,ADRs,Australia,Victoria
ASAGF,AUSTRALIAN AGRICULTURAL,Pink Current,0.690000,75.672400,0,Foreign Ordinary Shares,Australia,Queensland
PXSLY,PHARMAXIS LTD S/ADR,Pink Current,3.952000,106.273100,0,ADRs,Australia,
MPJFF,KAIROS MINERALS LTD ORD,Pink Current,0.013000,30.182600,150000,Foreign Ordinary Shares,Australia,Western Australia
ETKEF,ENTEK ENERGY LTD ORD,Pink Current,0.009000,8.624100,0,Foreign Ordinary Shares,Australia,
BITRF,BIOTRON LIMITED ORD,Pink Current,0.063000,32.536700,0,Foreign Ordinary Shares,Australia,New South Wales
DXSPF,DEXUS PPTY GROUP STL NEW,Pink Current,9.040000,751.162300,0,Foreign Ordinary Shares,Australia,New South Wales
ARBFF,ARB CORP LTD ORD NEW,Pink Current,11.300000,0.000000,0,Foreign Ordinary Shares,Australia,Victoria
MCHHF,MACMAHON HOLDINGS LTD ORD,Pink Current,0.164500,399.840100,10000,Foreign Ordinary Shares,Australia,
TGGFF,TEMPLETON GLOBAL GRWTH FD,Pink Current,0.890000,0.000000,0,Foreign Ordinary Shares,Australia,Victoria
ADXRF,ADX ENERGY LTD,Pink Current,0.006750,0.000000,0,Foreign Ordinary Shares,Australia,
WECFF,WHITE ENERGY CO LTD ORD,Pink Current,0.085600,128.268400,96000,Foreign Ordinary Shares,Australia,Queensland
NURPF,NEUREN PHARMS LTD ORD,Pink Current,0.840000,24.336300,0,Foreign Ordinary Shares,Australia,
SHVTF,SELECT HARVESTS LTD ORD,Pink Current,4.000000,743.426600,0,Foreign Ordinary Shares,Australia,Victoria
CPBLF,ALS LTD ORD,Pink Current,5.510000,5.735400,0,Foreign Ordinary Shares,Australia,
NHPEF,NEW HOPE CORP LTD ORD,Pink Current,2.935000,0.000000,0,Foreign Ordinary Shares,Australia,Queensland
ELXMF,ELLEX MEDICAL LASERS LTD,Pink Current,0.405000,59.608000,250,Foreign Ordinary Shares,Australia,South Australia
STKAF,STOCKLAND STAPLED SEC,Pink Current,2.750000,17.831200,0,Foreign Ordinary Shares,Australia,New South Wales
MTGRF,MOUNT GIBSON IRON LTD ORD,Pink Current,0.650000,700.609400,3000,Foreign Ordinary Shares,Australia,
MTGRY,MOUNT GIBSN IRON UNSP/ADR,Pink Current,6.810000,663.397400,0,ADRs,Australia,
MEOBF,MESOBLAST LTD ORD,Pink Current,0.900000,48.563000,0,Foreign Ordinary Shares,Australia,Victoria
GMGSF,GOODMAN GP SYDNEY STPLD,Pink Current,9.550000,154.310900,0,Other Security Type,Australia,New South Wales
LVCLF,LIVING CELL TECHS LTD,Pink Current,0.030200,560.650200,0,Foreign Ordinary Shares,Australia,Victoria
DMZPY,DOMINO'S PIZZA UNSP/ADR,Pink Current,15.140000,85.809400,662,ADRs,Australia,Queensland
DPZUF,DOMINO'S PIZZA AUSTRALIA,Pink Current,29.750000,0.449800,0,Foreign Ordinary Shares,Australia,Queensland
MAYNF,MAYNE PHARMA ORD,Pink Current,0.480000,212.430000,4000,Foreign Ordinary Shares,Australia,South Australia
DYSOY,GREATCELL SOLAR SPNS/ADR,Pink Current,1.410000,47.709200,0,ADRs,Australia,New South Wales
BKLRF,BERKELEY ENERGY LTD,Pink Current,0.300000,0.008500,0,Foreign Ordinary Shares,Australia,Western Australia
TFSCF,QUINTIS LTD ORD,Pink Current,0.000100,0.000000,0,Foreign Ordinary Shares,Australia,Western Australia
IAUFF,INTREPID MINES  ORD NEW,Pink Current,0.212200,0.154700,0,Foreign Ordinary Shares,Australia,Queensland
PEIMF,PEPINNINI MINERALS LTD,Pink Current,0.002600,3.997300,0,Foreign Ordinary Shares,Australia,South Australia
SFDPF,SPARK INFSTR GRP STPL SEC,Pink Current,1.596000,97.819300,0,Foreign Ordinary Shares,Australia,New South Wales
WEBJF,WEBJET LTD ORD,Pink Current,8.600000,0.000000,0,Foreign Ordinary Shares,Australia,Victoria
SAUNF,AUSNET SERVICES STPLD SEC,Pink Current,1.090000,0.000000,0,Foreign Ordinary Shares,Australia,Victoria
SOMNF,SOMNOMED LTD ORD,Pink Current,1.230000,0.000000,0,Foreign Ordinary Shares,Australia,New South Wales
RMLRF,RAMELIUS RES LTD ORD,Pink Current,0.601100,337.738700,5800,Foreign Ordinary Shares,Australia,Western Australia
TOEYF,TORO ENERGY LTD ORD,Pink Current,0.017000,0.000000,0,Foreign Ordinary Shares,Australia,
